platform,track_name,album_artist_name,album_name,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,year,month,day,s_played
Windows,rock bottom,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,False,1637861930314,2021,11,25,190.48
Otros,I Don't Get to Say I Love You Anymore,Tessa Violet,Halloway,trackdone,trackdone,True,0.0,False,0,2023,3,15,210.013
Windows,Words Ain't Enough,Tessa Violet,Words Ain't Enough,fwdbtn,fwdbtn,True,0.0,False,1652558926500,2022,5,14,0.93
Windows,I'LL SHOW YOU,K/DA,ALL OUT,fwdbtn,trackdone,True,0.0,False,1677522319,2023,2,27,198.611
Android,Bad Ideas,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,1649276482178,2022,4,6,179.173
Android,Legends Never Die,League of Legends,Legends Never Die,trackdone,backbtn,True,0.0,False,1659444470023,2022,8,2,5.061
Android,WOW,Zara Larsson,Poster Girl,trackdone,fwdbtn,True,0.0,False,1658409501317,2022,7,21,101.334
Android,POP/STARS,K/DA,POP/STARS,trackdone,trackdone,True,0.0,False,1651972473750,2022,5,8,191.1
Android,Gangsta's Paradise,Coolio,Gangsta's Paradise,fwdbtn,logout,True,0.0,False,1647263842917,2022,3,15,105.836
Android,YES MOM (I'm The One To Beat),Tessa Violet,YES MOM (I'm The One To Beat),fwdbtn,trackdone,True,0.0,True,1677865883,2023,3,3,162.36
Windows,Drummer Boy,MisterWives,Connect The Dots,trackdone,trackdone,False,0.0,False,1674424092,2023,1,22,240.266
Windows,Riptide,MisterWives,Spotify Sessions,fwdbtn,fwdbtn,True,1.0,False,1677442120,2023,2,26,3.24
Android,Vivo La Vida Cantando,C-Kan,Clasificacion C Vol.1,fwdbtn,trackdone,True,0.0,False,1661216202315,2022,8,23,230.01
Windows,Cuídala Bien,Santa RM,Mala Ortografía,fwdbtn,fwdbtn,True,0.0,False,1659904793198,2022,8,7,0.7
Android,Revolution,MisterWives,Connect The Dots,fwdbtn,fwdbtn,True,1.0,False,1669132786,2022,11,22,64.058
Android,Bang Bang,K'NAAN,Troubadour,clickrow,trackdone,True,0.0,False,1659490990428,2022,8,3,186.533
Windows,SUPERBLOOM,MisterWives,SUPERBLOOM (stripped),trackdone,trackdone,True,0.0,False,1637789413056,2021,11,24,213.546
Windows,Queens,MisterWives,Our Own House,fwdbtn,fwdbtn,True,1.0,False,1677957977,2023,3,4,0.67
Android,Ride - Recorded at Spotify Studios NYC,MisterWives,Spotify Singles,fwdbtn,fwdbtn,True,0.0,True,1655324041605,2022,6,15,2.51
Android,Out Of Tune Piano,MisterWives,Connect The Dots,trackdone,trackdone,True,0.0,True,1657222212660,2022,7,7,269.066
Windows,El 90% de Mí Eres Tu,Porta,No Hay Truco (Maqueta 2007),trackdone,trackdone,True,0.0,False,1674418329,2023,1,22,336.614
Android,I Don't Get to Say I Love You Anymore,Tessa Violet,Halloway,trackdone,fwdbtn,True,0.0,True,1654712905737,2022,6,8,13.344
Otros,"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,Better Mistakes,trackdone,remote,False,0.0,False,0,2022,11,1,142.733
Windows,Dragon Ball GT Rap,Porta,Dragon Ball GT Rap,trackdone,trackdone,True,0.0,False,1674416730,2023,1,22,301.559
Otros,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",clickrow,trackdone,True,0.0,False,0,2022,10,12,198.938
Windows,Inmortal,Porta,En Boca De Tantos,trackdone,trackdone,True,0.0,False,1648574448365,2022,3,29,85.613
Android,En Boca De Tantos,Porta,En Boca De Tantos,trackdone,trackdone,True,0.0,True,1668260621,2022,11,12,313.266
Otros,Cosas de la Vida,Porta,No Es Cuestión de Edades (Maqueta 2006),trackdone,trackdone,True,0.0,False,0,2023,2,2,31.313
Android,Segundos Fuera - Streaming Remaster,Santaflow,Ave Fénix,fwdbtn,fwdbtn,True,0.0,False,1662039336792,2022,9,1,6.978
Android,Ruin My Life,Zara Larsson,Ruin My Life,trackdone,trackdone,True,0.0,False,1652283657997,2022,5,11,190.931
Android,No Need For Dreaming,MisterWives,Our Own House,trackdone,trackdone,False,0.0,False,1638221134360,2021,11,29,195.42
Android,Say So,Doja Cat,Hot Pink,trackdone,trackdone,True,0.0,True,1660741122939,2022,8,18,237.893
Android,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,trackdone,trackdone,False,0.0,False,1660222887067,2022,8,11,232.72
Android,El 90% de Mí Eres Tu,Porta,No Hay Truco (Maqueta 2007),fwdbtn,fwdbtn,True,0.0,False,1657209982418,2022,7,7,2.16
Windows,THE BADDEST,K/DA,ALL OUT,fwdbtn,trackdone,True,0.0,False,1676231233,2023,2,12,162.6
Windows,Our Own House,MisterWives,Our Own House,trackdone,trackdone,True,0.0,False,1650387612577,2022,4,19,232.186
Android,Vivo La Vida Cantando,C-Kan,Clasificacion C Vol.1,trackdone,trackdone,True,0.0,True,1662304075397,2022,9,4,230.01
Android,Consejo de Amor (feat. Morat),TINI,Quiero Volver,trackdone,trackdone,True,0.0,True,1677684769,2023,3,1,199.72
Android,Vengo Desde Abajo,Porta,Algo Ha Cambiado,fwdbtn,fwdbtn,True,0.0,False,1660782631588,2022,8,18,0.023
Windows,Our Own House,MisterWives,Our Own House,trackdone,trackdone,True,0.0,False,1675650349,2023,2,6,232.186
Android,M-E-X-I-C-O,C-Kan,Voy Por El Sueno de Muchos,trackdone,fwdbtn,True,1.0,True,1677709674,2023,3,1,27.275
Android,over the rainbow,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,False,1648650694621,2022,3,30,176.906
Windows,buzz cut (feat. MisterWives),lovelytheband,buzz cut (feat. MisterWives),fwdbtn,fwdbtn,True,0.0,False,1652559287589,2022,5,14,1.16
Android,I Got You,Bebe Rexha,Expectations,trackdone,fwdbtn,True,0.0,True,1658754881700,2022,7,26,182.132
Android,Acción Y Reacción,Porta,En Boca De Tantos,trackdone,trackdone,True,0.0,False,1669135401,2022,11,22,263.173
Windows,"Flow - From ""Marvel Super War""/Soundtrack Version",Luna Snow,Flow,trackdone,trackdone,True,0.0,False,1674862429,2023,1,27,181.935
Android,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Spider-Man: Into the Spider-Verse,trackdone,trackdone,True,0.0,True,1662300007777,2022,9,4,158.04
Windows,I Wan'na Be Like You (The Monkey Song),Tessa Violet,Everybody Loves Disney,trackdone,logout,False,0.0,False,1659302100306,2022,7,31,116.731
Windows,Dream,Tessa Violet,Halloway,trackdone,trackdone,True,0.0,False,1637790622798,2021,11,24,206.493
Otros,Sin Miedo a Caer,Santaflow,Red Vol.1: El Retorno del Fénix,trackdone,endplay,False,0.0,False,0,2022,8,21,105.941
Windows,No Hay Truco 1.5,Porta,Equilibrio,trackdone,trackdone,True,0.0,False,1653241702556,2022,5,22,243.913
Android,Best I Can Do,MisterWives,Our Own House,fwdbtn,trackdone,True,0.0,True,1646844240960,2022,3,9,202.133
Windows,Lo Malo - Remix,Aitana,Lo Malo,fwdbtn,logout,True,0.0,False,1676408050,2023,2,14,6.07
Windows,Prelude,Tessa Violet,Bad Ideas,fwdbtn,endplay,True,1.0,False,1674853307,2023,1,27,19.11
Android,Not over You,Tessa Violet,Halloway,fwdbtn,logout,True,0.0,False,1647001146110,2022,3,12,26.92
Android,Acción Y Reacción,Porta,En Boca De Tantos,fwdbtn,fwdbtn,True,0.0,False,1662164591439,2022,9,3,1.013
Android,ghost,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,True,1662259188983,2022,9,4,202.4
Otros,Es Tiempo (con Iza),Akil Ammar,Melokarma,trackdone,trackdone,False,0.0,False,0,2022,8,22,228.947
Windows,Vivo La Vida Cantando,C-Kan,Clasificacion C Vol.1,fwdbtn,fwdbtn,True,1.0,False,1676145224,2023,2,11,0.99
Android,El Primer Dia Sin Ti,Danna Paola,Danna Paola,clickrow,unexpected-exit-while-paused,True,0.0,True,1669562445,2022,11,27,109.465
Android,Crush,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,1658836144481,2022,7,26,216.266
Android,Gol,Cali Y El Dandee,3 A.M.,trackdone,fwdbtn,True,1.0,True,1678475676,2023,3,10,160.426
Windows,I Like (the idea of) You,Tessa Violet,I Like (the idea of) You,trackdone,trackdone,True,0.0,False,0,2022,12,27,168.258
Windows,Bang Bang,K'NAAN,Troubadour,clickrow,trackdone,True,0.0,False,1662243649736,2022,9,3,186.533
Otros,My Brother,MisterWives,Connect The Dots,fwdbtn,fwdbtn,True,0.0,False,0,2022,10,8,9.896
Android,No Sé en Qué Te Fallé,Santa RM,Mala Ortografía,trackdone,fwdbtn,True,1.0,False,1678709863,2023,3,13,179.584
Android,Royals,Lorde,Pure Heroine,fwdbtn,trackdone,False,0.0,False,1646331944561,2022,3,3,190.172
Otros,ghost,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,False,0,2022,8,19,202.4
Android,Ruin My Life,Zara Larsson,Poster Girl,trackdone,trackdone,True,0.0,True,1677823667,2023,3,3,190.05
Windows,Ride - Recorded at Spotify Studios NYC,MisterWives,Spotify Singles,trackdone,trackdone,True,0.0,False,1675193427,2023,1,31,209.542
Android,Haze,Tessa Violet,Halloway,trackdone,trackdone,True,0.0,True,1646873005244,2022,3,10,226.44
Android,Dream,Tessa Violet,Dream,trackdone,trackdone,True,0.0,False,1652024280317,2022,5,8,204.493
Otros,Favor Con Favor,Santa RM,Mala Ortografía,clickrow,trackdone,False,0.0,False,0,2022,9,7,222.917
Android,Twisted Tongue,MisterWives,Twisted Tongue,fwdbtn,trackdone,True,0.0,False,1657380031865,2022,7,9,202.093
Android,muse,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,False,1657993691451,2022,7,16,172.08
Otros,Realidad Virtual,Porta,Equilibrio,trackdone,trackdone,True,0.0,False,0,2022,8,28,312.021
Android,Hablan De Mi,Melodico,Hablan De Mi,trackdone,trackdone,True,0.0,True,1678762598,2023,3,14,179.987
Android,Vivo La Vida Cantando,C-Kan,Clasificacion C Vol.1,trackdone,trackdone,True,0.0,True,1677829735,2023,3,3,230.01
Windows,THE BADDEST,K/DA,ALL OUT,trackdone,trackdone,True,0.0,False,1637869106058,2021,11,25,162.6
Android,En el 2000,Natalia Lafourcade,Natalia Lafourcade,fwdbtn,trackdone,True,0.0,False,1661992889283,2022,9,1,215.0
Android,buzz cut (feat. MisterWives),lovelytheband,buzz cut (feat. MisterWives),trackdone,trackdone,True,0.0,True,1671719046,2022,12,22,218.775
Android,Good Day (feat. MisterWives and Curtis Roach),Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),trackdone,fwdbtn,True,0.0,False,1638127658186,2021,11,28,66.93
Android,En Este Track,Santa RM,Bajo Cero,fwdbtn,fwdbtn,True,0.0,False,1647617110934,2022,3,18,4.428
Windows,Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),Keyblade,Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),trackdone,trackdone,False,0.0,False,0,2022,12,19,391.652
Android,Never Forget You,Zara Larsson,So Good,fwdbtn,fwdbtn,True,1.0,False,1670879223,2022,12,12,1.391
Android,Wavin' Flag - Coca-Cola® Spanish Celebration Mix,K'NAAN,Troubadour,fwdbtn,trackdone,True,0.0,False,1659492650826,2022,8,3,232.466
Android,Bad Ideas,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,True,1678762779,2023,3,14,179.173
Otros,Favor Con Favor,Santa RM,Mala Ortografía,trackdone,endplay,False,0.0,False,0,2022,9,7,108.507
Windows,Dream,Tessa Violet,Halloway,fwdbtn,fwdbtn,True,0.0,False,1652557479849,2022,5,14,0.94
Windows,Tras el Cristal,Porta,Algo Ha Cambiado,trackdone,trackdone,True,0.0,False,0,2023,1,4,233.6
Android,La Primera Vez,Porta,Algo Ha Cambiado,trackdone,trackdone,True,0.0,False,1658274759938,2022,7,19,252.373
Windows,Bang Bang,K'NAAN,Troubadour,trackdone,trackdone,True,0.0,False,1676155237,2023,2,11,186.533
Android,I Really Wanna,Luna Snow,I Really Wanna,trackdone,unexpected-exit-while-paused,True,0.0,True,1639254986249,2021,12,11,15.779
Android,Games,Tessa Violet,Games,trackdone,trackdone,True,0.0,False,1638222580455,2021,11,29,221.051
Android,Easy,MisterWives,Easy / Where Do We Go From Here?,trackdone,trackdone,True,0.0,True,1670895102,2022,12,13,211.417
Android,I Wan'na Be Like You (The Monkey Song),Tessa Violet,Everybody Loves Disney,fwdbtn,fwdbtn,True,1.0,True,1678409505,2023,3,10,2.914
Windows,Aparece,C-Kan,Dias de Sol,fwdbtn,backbtn,True,0.0,False,1647113518036,2022,3,12,0.0
Windows,Drummer Boy,MisterWives,Connect The Dots,trackdone,trackdone,True,0.0,False,1662246327496,2022,9,3,240.266
Android,Mama Me Dijo Un Dia,C-Kan,Clasificacion C Vol. 2,trackdone,trackdone,True,0.0,True,1671892021,2022,12,24,221.803
Windows,Espejismos,Porta,Trastorno Bipolar,fwdbtn,fwdbtn,True,1.0,False,1676932593,2023,2,20,1.3
Android,WOW,Zara Larsson,Poster Girl,trackdone,trackdone,True,0.0,True,1655744819007,2022,6,20,179.091
Android,Love Me Again,John Newman,Tribute,trackdone,fwdbtn,True,0.0,False,1660914195157,2022,8,19,12.875
Windows,Cosas de la Vida,Porta,No Es Cuestión de Edades (Maqueta 2006),trackdone,trackdone,True,0.0,False,1650847791784,2022,4,25,403.349
Android,Bored,Tessa Violet,Bored,trackdone,trackdone,True,0.0,False,1673571147,2023,1,13,184.401
Android,No Hay Truco 1.5,Porta,Equilibrio,fwdbtn,fwdbtn,True,0.0,False,1646740499703,2022,3,8,0.023
Android,whywhywhy,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,True,1677833767,2023,3,3,200.68
Windows,Fibonacci,Keyblade,Fibonacci,trackdone,trackdone,True,0.0,False,1677105090,2023,2,22,254.972
Android,Words Ain't Enough,Tessa Violet,Bad Ideas,fwdbtn,fwdbtn,True,0.0,False,1646575412892,2022,3,6,1.102
Android,FRIENDS,Marshmello,FRIENDS,trackdone,trackdone,False,0.0,True,1647517485726,2022,3,17,202.62
Android,Deadpool vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),Keyblade,Deadpool vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),fwdbtn,fwdbtn,True,1.0,True,1676648095,2023,2,17,0.023
Android,No Hay Final Feliz,Porta,En Boca De Tantos,fwdbtn,fwdbtn,True,1.0,True,1665943339,2022,10,16,0.023
Otros,Daño Colateral,Santa RM,Listo para Lo Que Venga,trackdone,trackdone,True,0.0,False,0,2022,8,24,253.781
Android,Gangsta's Paradise,Coolio,Gangsta's Paradise,fwdbtn,trackdone,True,0.0,True,1653509731659,2022,5,25,240.693
Android,Los Héroes Nunca Mueren (Overwatch Mega Rap),Keyblade,Los Héroes Nunca Mueren (Overwatch Mega Rap),fwdbtn,trackdone,True,0.0,True,1657326586338,2022,7,9,433.136
Windows,Quiero Que Sepas (feat. MC Magic),C-Kan,Clasificacion C Vol.1,trackdone,trackdone,True,0.0,False,1676144044,2023,2,11,218.075
Android,Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),Keyblade,Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),trackdone,trackdone,True,0.0,False,1652286419209,2022,5,11,197.143
Windows,Games,Tessa Violet,Games,trackdone,trackdone,False,0.0,False,0,2022,3,5,0.0
Windows,FRIENDS,Marshmello,FRIENDS,fwdbtn,fwdbtn,True,1.0,False,1677514040,2023,2,27,0.93
Windows,De Que Me Sirve,C-Kan,Dias de Sol,trackdone,trackdone,True,0.0,False,1647037726415,2022,3,11,272.0
Android,whywhywhy,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,True,0.0,False,1651099280572,2022,4,27,1.448
Android,WOW,Zara Larsson,Poster Girl,fwdbtn,fwdbtn,True,0.0,True,1655327929150,2022,6,15,2.025
Android,Good Day (feat. MisterWives and Curtis Roach),Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),trackdone,trackdone,True,0.0,True,1678190919,2023,3,7,216.0
Windows,Media vida,Porta,Reset,fwdbtn,fwdbtn,True,1.0,False,1680033944,2023,3,28,1.8
Otros,Our Own House,MisterWives,Our Own House,trackdone,trackdone,False,0.0,False,0,2022,9,7,232.187
Android,Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),Keyblade,Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),trackdone,trackdone,True,0.0,True,1668262687,2022,11,12,391.809
Android,Same Drugs,MisterWives,Same Drugs,trackdone,trackdone,True,0.0,True,1673513060,2023,1,12,264.586
Android,Our Own House,MisterWives,Our Own House,fwdbtn,fwdbtn,True,0.0,False,1647350154439,2022,3,15,1.159
Android,over the rainbow,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,False,0.0,False,1637719465954,2021,11,24,0.974
Android,Gol,Cali Y El Dandee,3 A.M.,appload,endplay,False,0.0,False,1663285183812,2022,9,15,15.854
Windows,Imagination Infatuation,MisterWives,Our Own House,trackdone,trackdone,True,0.0,False,1676868815,2023,2,20,213.586
Windows,Víctima y Verdugo,Porta,Algo Ha Cambiado,fwdbtn,fwdbtn,True,1.0,False,1674785155,2023,1,27,1.32
Windows,Reflections,MisterWives,Our Own House,fwdbtn,fwdbtn,True,1.0,False,1676854984,2023,2,20,1.04
Android,Hurricane,MisterWives,Our Own House,trackdone,trackdone,True,0.0,False,1638930141834,2021,12,8,239.186
Windows,La Locura Está en Mí (feat. Porta & Eneyser) - Remix,Santaflow,Ave Fénix,trackdone,trackdone,True,0.0,False,1658600767652,2022,7,23,205.12
Android,alone,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,True,0.0,False,1662079388652,2022,9,2,1.96
Android,Hablan De Mi,Melodico,Hablan De Mi,trackdone,trackdone,True,0.0,False,1678710557,2023,3,13,179.987
Windows,Good Day (feat. MisterWives and Curtis Roach),Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),trackdone,trackdone,True,0.0,False,1676406898,2023,2,14,216.0
Windows,Yo Vengo,Santa RM,La Cara B,fwdbtn,fwdbtn,True,1.0,False,1671049676,2022,12,14,1.44
Android,it's my turn,MisterWives,SUPERBLOOM,playbtn,endplay,True,0.0,False,1651072709720,2022,4,27,4.908
Android,Grandes Ligas,Lupillo Rivera,Grandes Ligas,fwdbtn,trackdone,True,0.0,False,1665770052010,2022,10,14,240.0
Windows,Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),Keyblade,Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),trackdone,trackdone,False,0.0,False,0,2022,12,20,391.721
Android,Entre Avenidas y Aceras,Porta,No Es Cuestión de Edades (Maqueta 2006),fwdbtn,fwdbtn,True,1.0,True,1678794007,2023,3,14,2.2
Windows,Entre Avenidas y Aceras,Porta,No Es Cuestión de Edades (Maqueta 2006),trackdone,trackdone,True,0.0,False,1649361893363,2022,4,7,257.779
Android,DRUM GO DUM,K/DA,ALL OUT,trackdone,trackdone,True,0.0,True,1655298841641,2022,6,15,200.914
Android,Our Own House,MisterWives,Our Own House,trackdone,trackdone,True,0.0,False,1667834651,2022,11,7,232.186
Windows,Love Me Again,John Newman,Tribute,clickrow,trackdone,False,0.0,False,1659386918079,2022,8,1,239.894
Android,Vuelve (feat. MC Davo),C-Kan,Voy Por El Sueno de Muchos,trackdone,trackdone,True,0.0,False,1678711666,2023,3,13,170.77
Otros,Crush,Tessa Violet,Bad Ideas,clickrow,fwdbtn,False,0.0,False,0,2022,8,14,19.302
Android,rock bottom,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,True,1677869694,2023,3,3,190.48
Android,Donde Estan?,C-Kan,Voy Por El Sueno de Muchos,trackdone,trackdone,True,0.0,True,1677700813,2023,3,1,271.084
Android,Conquístame,Santa RM,Bajo Cero,fwdbtn,fwdbtn,True,0.0,True,1657227872448,2022,7,7,1.401
Otros,"Flow - From ""Marvel Super War""/Soundtrack Version",Luna Snow,Flow,trackdone,trackdone,True,0.0,False,0,2022,9,10,181.936
Android,Passing Afternoon,Iron & Wine,Our Endless Numbered Days,fwdbtn,trackdone,True,0.0,False,1659964347271,2022,8,8,241.213
Android,alone,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,True,0.0,False,1657203151353,2022,7,7,0.85
Android,En Boca De Tantos,Porta,En Boca De Tantos,trackdone,trackdone,True,0.0,False,1673585098,2023,1,13,313.266
Android,it's my turn,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,False,0.0,False,1637719467498,2021,11,24,0.303
Android,Riptide,MisterWives,Spotify Sessions,trackdone,fwdbtn,True,1.0,False,1674488882,2023,1,23,39.322
Android,Lush Life,Zara Larsson,So Good,trackdone,trackdone,True,0.0,False,1678715853,2023,3,13,201.122
Android,So Good (feat. Ty Dolla $ign),Zara Larsson,So Good,fwdbtn,fwdbtn,True,0.0,False,1656268488995,2022,6,26,1.123
Windows,Bad Ideas,Tessa Violet,Bad Ideas,fwdbtn,trackdone,True,0.0,False,1659645632306,2022,8,4,179.173
Android,Bang Bang,K'NAAN,Troubadour,appload,trackdone,True,0.0,False,1659403197709,2022,8,2,186.533
Android,muse,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,False,1667941737,2022,11,8,172.08
Android,Bad Ideas,Tessa Violet,Bad Ideas,fwdbtn,trackdone,True,0.0,True,1669593994,2022,11,28,179.173
Android,Where Do We Go From Here?,MisterWives,Easy / Where Do We Go From Here?,trackdone,trackdone,False,0.0,False,1661866839181,2022,8,30,231.67
Windows,Ni Estabas Ni Estarás,Nach,Mejor Que El Silencio,clickrow,endplay,True,1.0,False,1679457004,2023,3,22,98.83
Android,El 90% de Mí Eres Tu,Porta,No Hay Truco (Maqueta 2007),trackdone,trackdone,True,0.0,True,1649155646304,2022,4,5,336.614
Android,Never Forget You,Zara Larsson,So Good,fwdbtn,trackdone,True,0.0,False,1660179053587,2022,8,11,213.427
Windows,buzz cut (feat. MisterWives),lovelytheband,buzz cut (feat. MisterWives),clickrow,trackdone,True,0.0,False,1677442485,2023,2,26,218.775
Windows,Jura por Tu Dios - Streaming Remaster,Santaflow,Ave Fénix,trackdone,fwdbtn,True,0.0,False,1659922108967,2022,8,8,183.811
Windows,Crush,Tessa Violet,Crush,trackdone,trackdone,True,0.0,False,1658089259132,2022,7,17,216.273
Android,Goku Vs Jiren Rap,Porta,Goku Vs Jiren Rap,trackdone,trackdone,True,0.0,True,1678270489,2023,3,8,235.291
Otros,Escribo Poco,Porta,Equilibrio,trackdone,trackdone,True,0.0,False,0,2022,10,12,348.269
Windows,Eres Tú,Carla Morrison,Déjenme Llorar,backbtn,trackdone,True,0.0,False,1648316452903,2022,3,26,228.253
Android,Bang Bang,K'NAAN,Troubadour,clickrow,trackdone,True,0.0,False,1659395584299,2022,8,1,186.533
Windows,Tetris Rap + Outro,Porta,No Es Cuestión de Edades (Maqueta 2006),trackdone,trackdone,True,0.0,False,1648583796755,2022,3,29,136.347
Android,Legends Never Die,League of Legends,Legends Never Die,trackdone,backbtn,True,0.0,False,1659444259864,2022,8,2,22.843
Android,Riptide,MisterWives,Spotify Sessions,trackdone,trackdone,True,0.0,True,1678777058,2023,3,14,253.2
Android,Estados,Porta,No Hay Truco (Maqueta 2007),fwdbtn,fwdbtn,True,0.0,True,1655749467626,2022,6,20,1.408
Android,On My Own,Tessa Violet,Halloway,fwdbtn,fwdbtn,False,0.0,False,1637720007583,2021,11,24,0.707
Otros,alone,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,True,1.0,False,0,2022,12,8,2.291
Otros,Sé Tu Mismo,Porta,Sé Tu Mismo,trackdone,trackdone,True,0.0,False,0,2022,8,28,198.973
Otros,No Hay Truco,Porta,No Hay Truco (Maqueta 2007),trackdone,trackdone,True,0.0,False,0,2022,10,13,361.029
Android,Acción y Reacción 1.5,Porta,Equilibrio,trackdone,trackdone,True,0.0,False,1650901524357,2022,4,25,333.732
Android,DRUM GO DUM,K/DA,ALL OUT,trackdone,trackdone,True,0.0,False,1673569468,2023,1,13,200.914
Android,Realidad Virtual,Porta,Equilibrio,trackdone,unexpected-exit-while-paused,True,0.0,True,1678796100,2023,3,14,235.118
Android,Cuídala Bien,Santa RM,Mala Ortografía,fwdbtn,fwdbtn,True,0.0,True,1655752085464,2022,6,20,1.321
Android,Bored,Tessa Violet,Bored,playbtn,endplay,True,0.0,False,1651964067393,2022,5,7,16.198
Android,Acción Y Reacción,Porta,En Boca De Tantos,trackdone,trackdone,True,0.0,True,1678271172,2023,3,8,263.173
Android,Jingle Bell Rock -Spotify Singles Holiday,MisterWives,Jingle Bell Rock -Spotify Singles Holiday,fwdbtn,trackdone,True,0.0,False,1662164803524,2022,9,3,142.893
Windows,Nueva Generación,Porta,Trastorno Bipolar,trackdone,trackdone,True,0.0,False,0,2022,10,29,269.44
Windows,Royals,Lorde,Pure Heroine,trackdone,trackdone,True,0.0,False,1650830673110,2022,4,24,190.185
Android,Los Más Buscados - Remix,Santa RM,Listo para Lo Que Venga,fwdbtn,fwdbtn,True,0.0,False,1661991029335,2022,9,1,0.023
Android,F.F.F. (feat. G-Eazy),Bebe Rexha,All Your Fault: Pt. 1,trackdone,trackdone,True,0.0,True,1648656169604,2022,3,30,202.4
Windows,Ten La Tuya,C-Kan,Voy Por El Sueno de Muchos,fwdbtn,fwdbtn,True,1.0,False,1676145229,2023,2,11,32.47
Windows,Voces En Mi Interior (Con Santaflow),Porta,Trastorno Bipolar,trackdone,fwdbtn,True,1.0,False,0,2022,10,26,8.702
Windows,Reflections,MisterWives,Our Own House,fwdbtn,fwdbtn,True,0.0,False,1650070134265,2022,4,16,0.67
Windows,Conquístame,Santa RM,Bajo Cero,fwdbtn,fwdbtn,True,1.0,False,1677957314,2023,3,4,1.35
Android,El 90% de Mí Eres Tu,Porta,No Hay Truco (Maqueta 2007),trackdone,trackdone,True,0.0,True,1654959440176,2022,6,11,336.614
Windows,Proyecto X,Santa RM,Mala Ortografía,fwdbtn,fwdbtn,True,1.0,False,1674858629,2023,1,27,1.03
Android,valentine's day,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,True,0.0,True,1655749460637,2022,6,20,2.097
Windows,Uptown Funk (feat. Bruno Mars),Mark Ronson,Uptown Special,fwdbtn,endplay,True,1.0,False,1677513700,2023,2,27,26.75
Android,Cosas de la Vida,Porta,No Es Cuestión de Edades (Maqueta 2006),fwdbtn,fwdbtn,True,1.0,True,1677706170,2023,3,1,1.604
Android,Mi Cuento de Hadas,Porta,No Es Cuestión de Edades (Maqueta 2006),trackdone,trackdone,True,0.0,True,1646875657804,2022,3,10,254.612
Android,Las Cartas Sobre la Mesa,Santaflow,Red Vol.1: El Retorno del Fénix,fwdbtn,fwdbtn,False,0.0,False,1660957567574,2022,8,20,125.145
Android,Passing Afternoon,Iron & Wine,Our Endless Numbered Days,clickrow,trackdone,True,0.0,False,1661374629196,2022,8,24,241.213
Android,Our Own House,MisterWives,Our Own House,trackdone,trackdone,True,0.0,True,1670614261,2022,12,9,232.186
Android,Prelude,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,True,1639829611604,2021,12,18,63.965
Windows,POP/STARS,K/DA,POP/STARS,trackdone,trackdone,True,0.0,False,1666471422,2022,10,22,191.1
Android,Mi Canción,C-Kan,Mi Canción,fwdbtn,trackdone,True,0.0,False,1647262189544,2022,3,14,200.0
Android,Prelude,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,True,1654696375058,2022,6,8,63.965
